accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,lap,special tag,,,,,
-0.394042969,0.723632813,0.4765625,-0.9765625,2.586364746,1.937866211,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.423339844,0.722167969,0.484863281,-1.998901367,-0.48828125,2.914428711,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.452148438,0.729492188,0.482421875,-2.853393555,-1.510620117,3.578186035,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.445800781,0.734863281,0.475585938,-3.875732422,-1.174926758,4.104614258,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.448730469,0.741699219,0.470703125,-5.004882813,-0.907897949,4.486083984,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.448730469,0.743164063,0.465820313,-5.828857422,-0.511169434,4.905700684,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.431640625,0.743652344,0.459960938,-6.446838379,0.16784668,5.088806152,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.426269531,0.736328125,0.455078125,-7.24029541,0.785827637,5.569458008,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.430175781,0.733398438,0.462402344,-8.55255127,1.350402832,5.722045898,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.430175781,0.734863281,0.467285156,-10.10894775,3.234863281,5.447387695,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.438964844,0.728515625,0.472167969,-12.24517822,6.736755371,4.379272461,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.426269531,0.745117188,0.487792969,-16.72363281,10.75744629,3.860473633,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.439941406,0.764648438,0.490234375,-20.77484131,14.86968994,3.440856934,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.465332031,0.760253906,0.481445313,-24.37591553,20.62225342,2.52532959,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.420898438,0.770996094,0.463378906,-29.62493896,25.9552002,1.54876709,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.434570313,0.776855469,0.432617188,-33.73718262,30.22766113,1.449584961,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.427246094,0.763183594,0.392089844,-37.34588623,34.63745117,-1.312255859,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.375488281,0.762207031,0.363769531,-39.77203369,36.4074707,-2.281188965,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.34375,0.746582031,0.387207031,-41.92352295,36.32354736,-5.462646484,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.354003906,0.72265625,0.379882813,-41.61071777,37.42218018,-7.56072998,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:29 GMT-0500 (EST)
-0.332519531,0.712402344,0.385742188,-42.30499268,34.00421143,-8.628845215,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.318847656,0.729003906,0.408691406,-42.86956787,29.65545654,-11.00921631,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.306152344,0.743652344,0.432617188,-41.05377197,22.68218994,-10.81848145,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.354003906,0.744628906,0.488769531,-38.82598877,18.44024658,-13.36669922,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.33984375,0.75,0.484863281,-35.40039063,14.7857666,-13.45825195,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.357421875,0.771972656,0.495605469,-32.19604492,10.16998291,-12.58087158,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.377441406,0.788085938,0.499023438,-27.88543701,5.424499512,-10.65063477,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.396484375,0.798339844,0.486816406,-22.88818359,1.388549805,-10.0402832,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.426269531,0.811523438,0.485839844,-18.409729,-1.640319824,-7.972717285,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.436523438,0.814941406,0.483398438,-13.42773438,-3.051757813,-6.454467773,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.453613281,0.807128906,0.4765625,-8.895874023,-3.01361084,-4.554748535,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.474121094,0.803222656,0.48046875,-4.585266113,-2.540588379,-3.379821777,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.455078125,0.795410156,0.480957031,0.007629395,-1.38092041,-2.723693848,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.465332031,0.786621094,0.482421875,3.395080566,-1.182556152,-1.686096191,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.455566406,0.784179688,0.494628906,6.088256836,-0.74005127,-1.502990723,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.44140625,0.787109375,0.495117188,7.835388184,-0.335693359,-1.731872559,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.432128906,0.789550781,0.495117188,8.728027344,0.228881836,-1.907348633,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.423828125,0.792480469,0.479492188,9.223937988,-0.198364258,-2.960205078,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.418945313,0.791992188,0.471679688,9.056091309,-0.495910645,-3.303527832,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.424316406,0.794921875,0.463867188,8.163452148,-0.061035156,-4.066467285,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.438964844,0.791503906,0.452636719,7.247924805,0.503540039,-4.981994629,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.438964844,0.793457031,0.452148438,6.362915039,1.022338867,-5.355834961,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.432617188,0.786132813,0.444335938,5.77545166,1.63269043,-5.531311035,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.437988281,0.776367188,0.439941406,5.165100098,1.968383789,-5.516052246,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.440917969,0.772949219,0.441894531,4.203796387,1.129150391,-5.157470703,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.435546875,0.777832031,0.443847656,3.608703613,-0.175476074,-4.898071289,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.430664063,0.784179688,0.435546875,3.158569336,-1.373291016,-4.22668457,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.438964844,0.782714844,0.431152344,2.662658691,-2.555847168,-3.50189209,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.433105469,0.775878906,0.428222656,2.578735352,-3.196716309,-3.082275391,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.425292969,0.771484375,0.431152344,2.288818359,-3.288269043,-2.84576416,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.424316406,0.772949219,0.427734375,2.227783203,-3.356933594,-2.601623535,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.436523438,0.768554688,0.425292969,2.616882324,-3.044128418,-2.326965332,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.429199219,0.762207031,0.423339844,3.18145752,-2.792358398,-2.319335938,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.419921875,0.754882813,0.426269531,3.562927246,-2.830505371,-3.01361084,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.4140625,0.757324219,0.421875,3.944396973,-2.84576416,-3.601074219,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.417480469,0.757324219,0.418945313,4.440307617,-3.158569336,-4.112243652,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.413085938,0.756347656,0.419433594,4.615783691,-3.433227539,-4.615783691,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.41796875,0.75,0.42578125,4.638671875,-3.509521484,-5.828857422,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.431152344,0.754394531,0.429199219,4.531860352,-3.051757813,-6.889343262,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.447753906,0.752441406,0.437988281,3.616333008,-2.586364746,-7.652282715,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.470214844,0.749023438,0.44140625,3.173828125,-0.617980957,-8.201599121,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.463378906,0.748046875,0.444824219,2.708435059,1.983642578,-8.354187012,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.46484375,0.74609375,0.44921875,1.861572266,4.699707031,-9.429931641,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.459472656,0.740234375,0.443847656,1.70135498,6.912231445,-9.902954102,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.442382813,0.739257813,0.448242188,1.663208008,7.537841797,-9.002685547,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.425292969,0.727050781,0.446289063,2.03704834,7.621765137,-8.316040039,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.399902344,0.72265625,0.439941406,2.250671387,4.547119141,-7.781982422,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.391113281,0.712890625,0.434570313,2.380371094,0.907897949,-7.07244873,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.401367188,0.719238281,0.430664063,2.334594727,-2.647399902,-5.584716797,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.392089844,0.731445313,0.420410156,2.059936523,-7.034301758,-4.730224609,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.3984375,0.732910156,0.41796875,1.708984375,-9.033203125,-4.71496582,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.416015625,0.73046875,0.419921875,1.350402832,-10.26916504,-4.8828125,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.423339844,0.727539063,0.427734375,1.029968262,-10.53619385,-4.875183105,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.419921875,0.728027344,0.44140625,0.198364258,-11.06262207,-4.920959473,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.413574219,0.730957031,0.454589844,-0.579833984,-10.73455811,-5.332946777,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.418457031,0.741210938,0.458496094,-1.312255859,-10.34545898,-5.783081055,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.41796875,0.755371094,0.452636719,-1.983642578,-10.45227051,-6.309509277,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.419433594,0.763183594,0.455566406,-2.410888672,-10.43701172,-6.782531738,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.4296875,0.763671875,0.457519531,-2.815246582,-10.14709473,-7.194519043,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.443847656,0.768066406,0.45703125,-3.242492676,-10.0479126,-7.98034668,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.462402344,0.775878906,0.46484375,-3.555297852,-9.696960449,-8.575439453,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.4765625,0.784667969,0.462402344,-3.517150879,-9.544372559,-8.857727051,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.492675781,0.787597656,0.465332031,-3.410339355,-9.414672852,-8.598327637,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:30 GMT-0500 (EST)
-0.490234375,0.790527344,0.464355469,-2.815246582,-9.803771973,-7.957458496,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.48828125,0.790039063,0.456054688,-1.86920166,-9.582519531,-7.720947266,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.498535156,0.783203125,0.453613281,-0.633239746,-10.40649414,-6.75201416,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.50390625,0.774902344,0.456542969,0.350952148,-11.93237305,-5.363464355,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.513671875,0.766113281,0.461425781,1.419067383,-13.58795166,-3.799438477,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.510742188,0.763671875,0.451660156,2.105712891,-14.32037354,-2.883911133,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.505859375,0.766113281,0.444824219,2.769470215,-14.67895508,-1.953125,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.497558594,0.764160156,0.427734375,3.532409668,-14.44244385,-1.205444336,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.483886719,0.7578125,0.422851563,4.264831543,-14.26696777,-0.465393066,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.465820313,0.743652344,0.413574219,5.393981934,-14.66369629,0.068664551,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.457519531,0.727539063,0.426757813,6.011962891,-17.37976074,0.938415527,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.454589844,0.719238281,0.435058594,6.225585938,-20.39337158,1.708984375,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.484375,0.738769531,0.464355469,0.305175781,-0.74005127,2.510070801,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.485351563,0.736816406,0.458984375,0.129699707,-1.487731934,2.868652344,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.479492188,0.743652344,0.463867188,-0.061035156,-2.250671387,3.684997559,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.489257813,0.741699219,0.461425781,-0.129699707,-1.800537109,3.799438477,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.491210938,0.749023438,0.461425781,-0.350952148,-1.564025879,3.890991211,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.490234375,0.747070313,0.45703125,-0.350952148,-1.113891602,3.799438477,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.479980469,0.747070313,0.456542969,-0.358581543,-0.831604004,3.967285156,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.477539063,0.742675781,0.458007813,-0.213623047,-0.328063965,3.784179688,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.477050781,0.743652344,0.456054688,-0.045776367,-0.099182129,3.58581543,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.477539063,0.740722656,0.454589844,0.25177002,0.08392334,3.364562988,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.477539063,0.738769531,0.460449219,0.228881836,0.228881836,3.219604492,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.478515625,0.73828125,0.458007813,0,0.602722168,3.089904785,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.484863281,0.740234375,0.452636719,-0.030517578,0.762939453,3.128051758,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.4765625,0.736816406,0.451660156,-0.022888184,0.915527344,3.128051758,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.469238281,0.732910156,0.447753906,-0.015258789,0.885009766,2.975463867,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.470214844,0.727539063,0.446777344,-0.114440918,0.480651855,3.005981445,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.471191406,0.724121094,0.448242188,-0.289916992,0.114440918,3.158569336,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.462890625,0.727539063,0.442382813,-0.312805176,-0.411987305,3.242492676,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.457519531,0.729980469,0.442871094,-0.228881836,-0.915527344,2.9296875,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.461914063,0.726074219,0.439941406,-0.259399414,-0.991821289,2.578735352,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.456054688,0.725585938,0.438964844,-0.183105469,-1.274108887,2.319335938,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.450683594,0.727050781,0.438964844,-0.091552734,-1.533508301,1.968383789,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.454589844,0.718261719,0.444335938,-0.022888184,-1.63269043,1.533508301,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.459472656,0.716308594,0.445800781,0.015258789,-1.754760742,0.80871582,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.461914063,0.716796875,0.44921875,-0.038146973,-1.54876709,0.40435791,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.456542969,0.725097656,0.451171875,-0.038146973,-1.792907715,0.335693359,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.4609375,0.729003906,0.442382813,0.076293945,-1.846313477,0.007629395,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.470703125,0.727539063,0.443847656,0.038146973,-2.105712891,0.061035156,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.473632813,0.729003906,0.447753906,-0.015258789,-2.464294434,0.091552734,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.462890625,0.728027344,0.454589844,-0.129699707,-2.731323242,0.40435791,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.462890625,0.731445313,0.454101563,-0.106811523,-3.303527832,0.640869141,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.471191406,0.732910156,0.455566406,-0.114440918,-4.165649414,0.961303711,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.47265625,0.737304688,0.456054688,0.007629395,-4.615783691,0.991821289,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.473144531,0.745117188,0.458496094,0,-4.776000977,1.258850098,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.48046875,0.7421875,0.462890625,0.213623047,-4.508972168,1.342773438,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.483398438,0.740234375,0.461914063,0.350952148,-4.203796387,1.106262207,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.487792969,0.7421875,0.459960938,0.434875488,-3.631591797,0.938415527,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.481445313,0.745605469,0.462890625,0.579833984,-3.082275391,0.953674316,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.492675781,0.746582031,0.465332031,0.701904297,-2.372741699,0.923156738,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.501953125,0.744140625,0.46484375,1.136779785,-1.71661377,0.80871582,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.493164063,0.739257813,0.463867188,1.556396484,-1.159667969,0.80871582,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.485351563,0.737304688,0.462402344,1.792907715,-1.152038574,0.862121582,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.484375,0.733886719,0.462402344,2.105712891,-1.251220703,0.862121582,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.493164063,0.728027344,0.462402344,2.243041992,-1.396179199,1.197814941,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.492675781,0.735351563,0.463378906,1.991271973,-1.205444336,1.159667969,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:31 GMT-0500 (EST)
-0.485839844,0.733886719,0.46484375,1.693725586,-0.877380371,1.075744629,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.497070313,0.732910156,0.462890625,1.419067383,-0.457763672,1.159667969,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.49609375,0.731933594,0.461914063,1.106262207,0.25177002,1.358032227,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.487792969,0.731445313,0.470214844,0.65612793,0.755310059,1.480102539,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.482910156,0.727539063,0.460449219,0.137329102,1.243591309,1.579284668,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.484863281,0.726074219,0.456542969,-0.053405762,1.441955566,1.678466797,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.481933594,0.724609375,0.459960938,-0.389099121,1.083374023,1.914978027,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.46484375,0.724609375,0.454101563,-0.770568848,0.328063965,2.395629883,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.46484375,0.728027344,0.456054688,-0.801086426,-0.068664551,2.532958984,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.474121094,0.725097656,0.453125,-0.915527344,-0.686645508,2.464294434,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.475097656,0.725585938,0.452148438,-0.839233398,-0.686645508,2.426147461,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.469238281,0.7265625,0.452148438,-0.915527344,-0.373840332,2.487182617,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.471679688,0.728027344,0.4453125,-0.923156738,0.015258789,2.456665039,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.478027344,0.730957031,0.445800781,-0.923156738,0.328063965,2.281188965,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.477050781,0.735839844,0.450195313,-0.793457031,0.411987305,2.265930176,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.463378906,0.734863281,0.455566406,-0.686645508,0.221252441,2.35748291,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.462402344,0.737792969,0.451660156,-0.633239746,-0.198364258,2.258300781,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.462402344,0.741699219,0.447265625,-0.610351563,-1.037597656,2.052307129,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.465332031,0.743164063,0.443847656,-0.358581543,-1.457214355,1.579284668,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.465820313,0.737792969,0.448242188,-0.373840332,-1.754760742,1.46484375,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
-0.469726563,0.739257813,0.448242188,-0.442504883,-1.853942871,1.174926758,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:32 GMT-0500 (EST)
